daft,0,1,0,0,1,0,0,0,0,0,1
dagger,0,1,0,0,0,1,0,0,0,0,1
daily,0,0,0,1,0,0,0,0,0,0,3
dainty,0,0,0,0,0,0,0,0,0,0,8
dairy,0,0,0,0,0,0,0,0,0,0,8
dak,0,0,0,0,0,0,0,0,0,0,8
dale,0,0,0,0,0,0,0,0,0,0,8
dam,0,0,0,0,0,0,0,0,0,0,8
damage,0,1,1,0,1,0,0,1,0,0,1
damages,0,1,0,0,0,0,0,1,0,0,1
dame,1,0,1,0,1,0,0,0,0,1,0
damn,0,1,1,0,1,0,0,0,0,0,1
damnation,0,1,1,0,0,1,0,1,0,0,1
damned,0,1,0,0,0,0,0,0,0,0,1
damp,0,0,0,0,0,0,0,0,0,0,8
dampened,0,0,0,0,0,0,0,0,0,0,8
damper,0,1,0,0,0,0,0,0,0,0,1
damsel,0,0,0,0,0,0,0,0,0,0,8
dance,1,0,0,0,0,0,1,0,0,1,0
dancer,0,0,0,0,0,0,0,0,0,0,8
dandruff,0,1,0,0,0,0,0,0,0,0,1
dandy,0,1,0,0,1,0,0,0,0,0,1
danger,0,1,0,0,0,1,0,1,0,0,1
dangerous,0,1,0,0,0,1,0,0,0,0,1
dangle,0,0,0,0,0,0,0,0,0,0,8
dank,0,0,0,0,1,0,0,0,0,0,4
dapper,0,0,0,0,0,0,0,0,0,0,8
dare,0,0,0,1,0,0,0,0,0,1,3
daring,1,0,0,0,0,0,0,0,0,0,0
dark,0,0,0,0,0,0,0,1,0,0,7
darken,0,1,0,0,0,1,0,1,0,0,1
darkened,0,1,0,0,0,1,0,1,0,0,1
darkly,0,0,0,0,0,0,0,0,0,0,8
darkness,0,1,1,0,0,1,0,1,0,0,1
darling,1,0,0,0,0,0,1,0,0,1,0
darn,0,0,0,0,0,0,0,0,0,0,8
dart,0,0,0,0,0,1,0,0,0,0,5
dash,0,0,0,0,0,0,0,0,0,0,8
dashboard,0,0,0,0,0,0,0,0,0,0,8
dashed,0,1,1,0,0,1,0,1,0,0,1
dashing,1,0,0,0,0,0,0,0,0,0,0
dastardly,0,1,1,0,1,1,0,0,0,0,1
data,0,0,0,0,0,0,0,0,0,0,8
database,0,0,0,0,0,0,0,0,0,0,8
date,0,0,0,0,0,0,0,0,0,0,8
daughter,1,0,0,0,0,0,1,0,0,0,0
dawn,1,0,0,1,0,0,1,0,1,1,0
day,0,0,0,0,0,0,0,0,0,0,8
daybreak,0,0,0,0,0,0,0,0,0,0,8
daydreaming,0,0,0,0,0,0,0,0,0,0,8
daze,0,0,0,0,0,0,0,0,0,0,8
dazed,0,1,0,0,0,0,0,0,0,0,1
dazzling,0,0,0,0,0,0,0,0,0,0,8
deacon,0,0,0,0,0,0,0,0,0,1,8
deactivate,0,1,0,0,0,0,0,0,0,0,1
deadlock,0,1,0,0,0,0,0,0,0,0,1
deadly,0,1,1,0,1,1,0,1,0,0,1
deaf,0,1,0,0,0,0,0,0,0,0,1
deafening,0,0,0,0,0,0,0,0,0,0,8
deafness,0,0,0,0,0,0,0,0,0,0,8
deal,1,0,0,1,0,0,1,0,1,1,0
dealer,0,0,0,0,0,0,0,0,0,0,8
dealing,0,0,0,0,0,0,0,0,0,0,8
dealings,0,0,0,0,0,0,0,0,0,1,8
dean,0,0,0,0,0,0,0,0,0,0,8
dear,1,0,0,0,0,0,0,0,0,0,0
dearth,0,0,0,0,0,0,0,0,0,0,8
death,0,1,1,1,1,1,0,1,1,0,1
debacle,0,1,0,0,0,1,0,1,0,0,1
debatable,0,0,0,0,0,0,0,0,0,0,8
debate,1,0,0,0,0,0,0,0,0,0,0
debauchery,0,1,0,0,1,1,0,0,0,0,1
debenture,0,0,0,1,0,0,0,0,0,0,3
debit,0,0,0,0,0,0,0,0,0,0,8
debris,0,1,0,0,1,0,0,0,0,0,1
debt,0,1,0,0,0,0,0,1,0,0,1
debtor,0,1,0,0,0,0,0,0,0,0,1
debut,0,0,0,0,0,0,0,0,0,0,8
decade,0,0,0,0,0,0,0,0,0,0,8
decanter,0,0,0,0,0,0,0,0,0,0,8
decay,0,1,0,0,0,1,0,1,0,0,1
decayed,0,1,0,0,1,0,0,1,0,0,1
deceased,0,1,0,0,0,0,0,1,0,0,1
deceit,0,1,1,0,1,1,0,1,1,0,1
deceitful,0,1,0,0,1,0,0,1,0,0,1
deceive,0,1,1,0,1,0,0,1,0,0,1
deceived,0,1,1,0,0,0,0,0,0,0,1
deceiving,0,1,0,0,0,0,0,0,0,1,1
decency,1,0,0,0,0,0,0,0,0,0,0
decent,1,0,0,0,0,0,0,0,0,0,0
deception,0,1,0,0,0,0,0,0,0,0,1
deceptive,0,1,0,0,0,0,0,0,0,0,1
decidedly,0,0,0,0,0,0,0,0,0,0,8
deciduous,0,0,0,0,0,0,0,0,0,0,8
decimal,0,0,0,0,0,0,0,0,0,0,8
decipher,0,0,0,0,0,0,0,0,0,0,8
decision,0,0,0,0,0,0,0,0,0,0,8
decisive,0,0,0,0,0,0,0,0,0,0,8
deck,0,0,0,0,0,0,0,0,0,0,8
declaration,0,0,0,0,0,0,0,0,0,0,8
declaratory,1,0,0,0,0,0,0,0,0,0,0
declare,0,0,0,0,0,0,0,0,0,0,8
declination,0,1,0,0,0,0,0,0,0,0,1
decline,0,1,0,0,0,0,0,0,0,0,1
declining,0,1,0,0,0,0,0,0,0,0,1
decompose,0,0,0,0,1,0,0,0,0,0,4
decomposed,0,0,0,0,0,0,0,1,0,0,7
decomposition,0,1,0,0,1,1,0,1,0,0,1
decorate,0,0,0,0,0,0,0,0,0,0,8
decoration,0,0,0,0,0,0,0,0,0,0,8
decorum,0,0,0,0,0,0,0,0,0,0,8
decoy,0,0,0,0,0,0,0,0,1,0,8
decrease,0,1,0,0,0,0,0,0,0,0,1
decreased,0,0,0,0,0,0,0,0,0,0,8
decreasing,0,0,0,0,0,0,0,0,0,0,8
decree,0,0,0,0,0,0,0,0,0,0,8
decrement,0,1,0,0,0,0,0,0,0,0,1
decrepit,0,1,0,0,0,0,0,0,0,0,1
decry,0,1,1,0,0,0,0,0,0,0,1
dedication,1,0,0,0,0,0,0,0,0,0,0
deduce,0,0,0,0,0,0,0,0,0,0,8
deduct,0,1,0,0,0,0,0,0,0,0,1
deduction,0,0,0,0,0,0,0,0,0,0,8
deed,0,0,0,0,0,0,0,0,0,1,8
deepen,0,0,0,0,0,0,0,0,0,0,8
deer,0,0,0,0,0,0,0,0,0,0,8
defamation,0,1,0,0,1,1,0,0,0,0,1
defamatory,0,1,1,0,0,0,0,0,0,0,1
default,0,1,0,0,1,1,0,1,0,0,1
defeat,0,1,0,0,0,0,0,0,0,0,1
defeated,0,1,0,0,0,0,0,1,0,0,1
defect,0,1,1,0,0,0,0,0,0,0,1
defection,0,1,0,0,0,1,0,0,0,0,1
defective,0,1,0,0,1,0,0,0,0,0,1
defend,1,0,0,0,0,1,0,0,0,0,0
defendant,0,0,1,0,0,1,0,1,0,0,2
defended,1,0,0,0,0,0,0,0,0,1,0
defender,1,0,0,0,0,0,0,0,0,1,0
defending,1,0,0,0,0,0,0,0,0,0,0
defense,1,0,1,1,0,1,0,0,0,0,0
defenseless,0,1,0,0,0,1,0,1,0,0,1
defensible,0,0,0,0,0,0,0,0,0,0,8
defensive,0,0,0,0,0,0,0,0,0,0,8
defer,0,0,0,0,0,0,0,0,0,0,8
deference,1,0,0,0,0,0,0,0,0,1,0
deferral,0,1,0,0,0,0,0,0,0,0,1
deferring,0,0,0,0,0,0,0,0,0,0,8
defiance,0,1,1,0,1,1,0,0,0,0,1
defiant,0,1,1,0,0,0,0,0,0,0,1
deficiency,0,1,0,0,0,0,0,0,0,0,1
deficit,0,1,0,0,0,0,0,0,0,0,1
define,0,0,0,0,0,0,0,0,0,0,8
defined,0,0,0,0,0,0,0,0,0,0,8
definition,0,0,0,0,0,0,0,0,0,0,8
definitive,1,0,0,0,0,0,0,0,0,1,0
deflate,0,1,1,0,0,0,0,1,0,0,1
deflation,0,1,0,0,0,1,0,0,0,0,1
deflect,0,0,0,0,0,0,0,0,0,0,8
deflection,0,0,0,0,0,0,0,0,0,0,8
defloration,0,0,0,0,0,0,0,0,0,0,8
deform,0,1,0,0,1,0,0,0,0,0,1
deformed,0,1,0,0,1,0,0,1,0,0,1
deformity,0,1,0,0,1,1,0,1,0,0,1
defraud,0,1,1,0,1,0,0,0,0,0,1
defray,0,0,0,0,0,0,0,0,0,0,8
deft,0,0,0,0,0,0,0,0,0,0,8
defunct,0,1,0,0,0,0,0,1,0,0,1
defy,0,1,1,0,0,1,0,1,1,0,1
degeneracy,0,1,1,0,1,0,0,1,0,0,1
degenerate,0,1,0,0,0,0,0,0,0,0,1
degeneration,0,0,0,0,0,0,0,0,0,0,8
degradation,0,1,0,0,0,0,0,0,0,0,1
degrade,0,1,0,0,1,0,0,0,0,0,1
degrading,0,1,0,0,1,1,0,1,0,0,1
degree,1,0,0,0,0,0,0,0,0,0,0
dehydrated,0,0,0,0,0,0,0,0,0,0,8
delay,0,1,1,0,1,1,0,1,0,0,1
delayed,0,1,0,0,0,0,0,0,0,0,1
delectable,1,0,0,0,0,0,0,0,0,0,0
delegate,1,0,0,0,0,0,0,0,0,1,0
delegation,0,0,0,0,0,0,0,0,0,0,8
deleterious,0,1,1,0,1,1,0,0,0,0,1
deletion,0,1,0,0,0,0,0,0,0,0,1
deliberate,1,0,0,0,0,0,0,0,0,0,0
deliberation,0,0,0,0,0,0,0,0,0,0,8
deliberative,0,0,0,0,0,0,0,0,0,0,8
delicacy,0,0,0,0,0,0,0,0,0,0,8
delicious,1,0,0,0,0,0,1,0,0,0,0
delight,1,0,0,1,0,0,1,0,0,0,0
delighted,1,0,0,1,0,0,1,0,1,0,0
delightful,1,0,0,1,0,0,1,0,0,1,0
delineate,0,0,0,0,0,0,0,0,0,0,8
delineation,0,0,0,0,0,0,0,0,0,0,8
delinquency,0,1,0,0,0,0,0,0,0,0,1
delinquent,0,1,1,0,1,0,0,0,0,0,1
delirious,0,1,0,0,0,0,0,1,0,0,1
delirium,0,1,0,0,1,0,0,1,0,0,1
deliverance,1,0,0,1,0,0,1,0,0,1,0
delivery,1,0,0,1,0,0,0,0,0,0,0
dell,0,0,0,0,0,0,0,0,0,0,8
delta,0,0,0,0,0,0,0,0,0,0,8
deluge,0,1,0,0,0,1,0,1,1,0,1
delusion,0,1,1,0,0,1,0,1,0,0,1
delusional,0,1,1,0,0,1,0,0,0,0,1
delve,0,0,0,0,0,0,0,0,0,0,8
demand,0,1,1,0,0,0,0,0,0,0,1
demanding,0,1,0,0,0,0,0,0,0,0,1
demeanor,0,0,0,0,0,0,0,0,0,0,8
demented,0,1,0,0,0,1,0,0,0,0,1
dementia,0,1,0,0,0,1,0,1,0,0,1
demise,0,1,0,0,0,1,0,1,0,0,1
democracy,1,0,0,0,0,0,0,0,0,0,0
democrat,0,0,0,0,0,0,0,0,0,0,8
demolish,0,1,1,0,0,0,0,1,0,0,1
demolition,0,1,0,0,0,0,0,0,0,0,1
demon,0,1,1,0,1,1,0,1,0,0,1
demonic,0,1,1,0,1,1,0,1,0,0,1
demonstrable,1,0,0,0,0,0,0,0,0,0,0
demonstrate,0,0,0,0,0,0,0,0,0,0,8
demonstrated,0,0,0,0,0,0,0,0,0,0,8
demonstrating,0,0,0,0,0,0,0,0,0,0,8
demonstration,0,0,0,0,0,0,0,0,0,0,8
demonstrative,1,0,0,0,0,0,1,1,0,0,0
demonstrator,0,0,0,0,0,0,0,0,0,0,8
demoralized,0,1,0,0,0,1,0,1,0,0,1
demos,0,0,0,0,0,0,0,0,0,0,8
den,0,0,0,0,0,0,0,0,0,0,8
denial,0,1,0,0,0,0,0,0,0,0,1
denied,0,1,0,0,0,0,0,1,0,0,1
denomination,0,0,0,0,0,0,0,0,0,0,8
denominational,0,0,0,0,0,0,0,0,0,0,8
denominator,0,0,0,0,0,0,0,0,0,0,8
denote,0,0,0,0,0,0,0,0,0,0,8
denounce,0,1,1,0,1,0,0,0,0,0,1
dense,0,0,0,0,0,0,0,0,0,0,8
density,0,0,0,0,0,0,0,0,0,0,8
dent,0,0,0,0,0,0,0,0,0,0,8
dentistry,0,0,0,0,0,1,0,0,0,0,5
denunciation,0,1,1,0,1,1,0,0,0,0,1
deny,0,1,1,0,0,0,0,0,0,0,1
denying,0,1,0,1,0,0,0,0,0,0,1
deodorant,0,0,0,0,0,0,0,0,0,0,8
depart,0,0,0,1,0,0,0,1,0,0,3
departed,0,1,0,0,0,0,0,1,0,0,1
department,0,0,0,0,0,0,0,0,0,0,8
departure,0,1,0,0,0,0,0,1,0,0,1
depend,0,0,0,1,0,0,0,0,0,1,3
dependant,0,0,0,0,0,0,0,0,0,0,8
dependence,0,1,0,0,0,1,0,1,0,0,1
dependency,0,1,0,0,0,0,0,0,0,0,1
dependent,1,1,0,0,0,0,0,0,0,1,0
depict,0,0,0,0,0,0,0,0,0,0,8
depicting,0,0,0,0,0,0,0,0,0,0,8
depletion,0,0,0,0,0,0,0,0,0,0,8
deplorable,0,1,1,0,1,1,0,1,0,0,1
deplore,0,1,1,0,1,0,0,1,0,0,1
deploy,0,0,0,0,0,0,0,0,0,0,8
deport,0,1,0,0,0,1,0,1,0,0,1
deportation,0,1,1,0,0,1,0,1,0,0,1
deposit,0,0,0,0,0,0,0,0,0,0,8
depositary,0,0,0,0,0,0,0,0,0,0,8
deposition,0,0,0,0,0,0,0,0,0,0,8
depository,0,0,0,0,0,0,0,0,0,1,8
depot,0,0,0,0,0,0,0,0,0,0,8
depraved,0,1,1,1,1,1,0,1,0,0,1
depravity,0,1,1,0,1,0,0,0,0,0,1
depreciate,0,1,1,0,1,0,0,0,0,0,1
depreciated,0,1,1,0,1,1,0,1,0,0,1
depreciation,0,1,0,0,0,1,0,0,0,0,1
depress,0,1,0,0,0,1,0,1,0,0,1
depressed,0,1,1,0,0,1,0,1,0,0,1
depressing,0,1,0,0,1,0,0,1,0,0,1
depression,0,1,0,0,0,0,0,1,0,0,1
depressive,0,1,0,0,0,0,0,1,0,0,1
deprivation,0,1,1,0,1,1,0,1,0,0,1
depth,1,0,0,0,0,0,0,0,0,1,0
deputy,0,0,0,0,0,0,0,0,0,1,8
derail,0,0,0,0,0,0,0,0,0,0,8
deranged,0,1,1,0,1,1,0,0,0,0,1
derelict,0,1,0,0,0,0,0,0,0,0,1
derision,0,1,1,0,1,0,0,0,0,0,1
derivation,0,0,0,0,0,0,0,0,0,0,8
derivative,0,0,0,0,0,0,0,0,0,0,8
derive,0,0,0,0,0,0,0,0,0,0,8
dermal,0,0,0,0,0,0,0,0,0,0,8
dermatologist,0,0,0,0,0,0,0,0,0,1,8
dermatology,0,0,0,0,0,0,0,0,0,0,8
derogation,0,1,1,0,1,1,0,1,0,0,1
derogatory,0,1,1,0,1,1,0,1,0,0,1
descend,0,0,0,0,0,0,0,0,0,0,8
descendant,0,0,0,0,0,0,0,0,0,0,8
descendent,0,0,0,0,0,0,0,0,0,0,8
descending,0,0,0,0,0,0,0,0,0,0,8
descent,0,0,0,0,0,1,0,1,0,0,5
describe,0,0,0,0,0,0,0,0,0,0,8
description,0,0,0,0,0,0,0,0,0,0,8
descriptive,1,0,0,0,0,0,0,0,0,0,0
desecration,0,1,1,0,1,1,0,1,0,0,1
desert,0,1,1,0,1,1,0,1,0,0,1
deserted,0,1,1,0,1,1,0,1,0,0,1
desertion,0,1,0,0,0,0,0,0,0,0,1
deserve,1,0,1,1,0,0,0,0,0,1,0
deserved,1,0,0,0,0,0,0,0,0,0,0
deserving,0,0,0,0,0,0,0,0,0,0,8
design,0,0,0,0,0,0,0,0,0,0,8
designate,0,0,0,0,0,0,0,0,0,0,8
designation,0,0,0,0,0,0,0,0,0,1,8
designed,0,0,0,0,0,0,0,0,0,0,8
designer,1,0,0,0,0,0,0,0,0,0,0
designing,0,0,0,0,0,0,0,0,0,0,8
desirability,0,0,0,0,0,0,0,0,0,0,8
desirable,1,0,0,0,0,0,0,0,0,0,0
desiring,1,0,0,0,0,0,0,0,0,0,0
desirous,1,0,0,0,0,0,0,0,0,0,0
desist,0,1,1,0,1,0,0,0,0,0,1
desk,0,0,0,0,0,0,0,0,0,0,8
desolation,0,1,0,0,0,1,0,1,0,0,1
despair,0,1,1,0,1,1,0,1,0,0,1
despairing,0,1,0,0,0,1,0,1,0,0,1
despatch,0,0,0,0,0,0,0,0,0,0,8
desperate,0,1,0,0,0,0,0,0,0,0,1
desperation,0,0,0,0,0,0,0,0,0,0,8
despicable,0,1,1,0,1,0,0,0,0,0,1
despise,0,1,1,0,1,0,0,0,0,0,1
despotic,0,1,0,0,0,1,0,0,0,0,1
despotism,0,1,1,0,1,1,0,1,0,0,1
dessert,0,0,0,0,0,0,0,0,0,0,8
destination,1,0,0,1,0,1,1,1,1,0,0
destined,0,0,0,1,0,0,0,0,0,0,3
destiny,0,0,0,0,0,0,0,0,0,0,8
destitute,0,1,0,0,0,1,0,1,0,0,1
destroyed,0,1,1,0,0,1,0,1,0,0,1
destroyer,0,1,1,0,0,1,0,0,0,0,1
destroying,0,1,1,0,0,1,0,1,0,0,1
destruction,0,1,1,0,0,0,0,0,0,0,1
destructive,0,1,1,0,1,1,0,0,0,0,1
detach,0,0,0,0,0,0,0,0,0,0,8
detached,0,0,0,0,0,0,0,0,0,0,8
detachment,0,1,0,0,0,0,0,0,0,0,1
detail,0,0,0,0,0,0,0,0,0,0,8
details,0,0,0,0,0,0,0,0,0,0,8
detain,0,1,0,0,0,0,0,0,0,0,1
detainee,0,1,1,1,0,1,0,1,0,0,1
detect,1,0,0,0,0,0,0,0,0,0,0
detectable,0,0,0,0,0,0,0,0,0,0,8
detection,1,0,0,0,0,0,0,0,0,0,0
detective,0,0,0,0,0,0,0,0,0,0,8
detector,0,0,0,0,0,0,0,0,0,0,8
detention,0,1,0,0,0,0,0,1,0,0,1
deter,0,0,0,0,0,0,0,0,0,0,8
detergent,0,0,0,0,0,0,0,0,0,0,8
deteriorate,0,1,0,0,0,1,0,1,0,0,1
deteriorated,0,1,0,0,1,0,0,1,0,0,1
deterioration,0,1,1,0,1,1,0,1,0,0,1
determinable,0,0,0,0,0,0,0,0,0,0,8
determinate,0,0,0,1,0,0,0,0,0,1,3
determination,1,0,0,0,0,0,0,0,0,1,0
determined,1,0,0,0,0,0,0,0,0,0,0
detest,0,1,1,0,1,0,0,0,0,0,1
detonate,0,1,0,0,0,1,0,0,1,0,1
detonation,0,0,1,0,0,0,0,0,0,0,2
detour,0,0,0,0,0,0,0,0,0,0,8
detract,0,1,1,0,0,0,0,0,0,0,1
detriment,0,1,0,0,0,0,0,0,0,0,1
detrimental,0,1,0,0,0,0,0,0,0,0,1
detritus,0,1,0,0,0,0,0,0,0,0,1
deuce,0,0,0,0,0,0,0,0,0,0,8
devastate,0,1,1,0,0,1,0,1,0,0,1
devastating,0,1,1,0,1,1,0,1,0,1,1
devastation,0,1,1,0,0,1,0,1,1,0,1
develop,1,0,0,1,0,0,0,0,0,0,0
developing,0,0,0,0,0,0,0,0,0,0,8
development,0,0,0,0,0,0,0,0,0,0,8
deviate,0,0,0,0,0,0,0,0,0,0,8
deviating,0,0,0,0,0,0,0,0,0,0,8
deviation,0,0,0,0,0,0,0,1,0,0,7
device,0,0,0,0,0,0,0,0,0,0,8
devil,0,1,1,1,1,1,0,1,0,0,1
devilish,0,1,0,0,1,1,0,0,0,0,1
devious,0,1,0,0,0,0,0,0,0,0,1
devise,0,0,0,0,0,0,0,0,0,0,8
devoid,0,0,0,0,0,0,0,0,0,0,8
devolution,0,1,0,0,0,0,0,0,0,0,1
devolve,0,0,0,0,0,0,0,0,0,0,8
devote,0,0,0,0,0,0,0,0,0,0,8
devotee,0,0,0,0,0,0,0,0,0,0,8
devotional,1,0,0,0,0,0,0,0,0,1,0
devour,0,1,0,0,0,0,0,0,0,0,1
devout,1,0,0,1,0,0,1,0,0,1,0
dew,0,0,0,0,0,0,0,0,0,0,8
dexter,0,0,0,0,0,0,0,0,0,0,8
dexterity,1,0,0,0,0,0,0,0,0,0,0
dextrose,0,0,0,0,0,0,0,0,0,0,8
diabolical,0,1,1,0,1,1,0,0,0,0,1
diagnosis,0,1,0,1,0,1,0,0,0,1,1
diagnostic,0,0,0,0,0,0,0,0,0,0,8
diagnostics,0,0,0,0,0,0,0,0,0,0,8
diagram,0,0,0,0,0,0,0,0,0,0,8
dial,0,0,0,0,0,0,0,0,0,0,8
dialect,0,0,0,0,0,0,0,0,0,0,8
dialectic,0,0,0,0,0,0,0,0,0,0,8
dialogue,0,0,0,0,0,0,0,0,0,0,8
diameter,0,0,0,0,0,0,0,0,0,0,8
diamond,1,0,0,0,0,0,1,0,0,0,0
diamonds,0,0,0,0,0,0,0,0,0,0,8
diaper,0,0,0,0,1,0,0,0,0,0,4
diaphragm,0,0,0,0,0,0,0,0,0,0,8
diarrhoea,0,0,0,0,1,0,0,0,0,0,4
diary,1,0,0,0,0,0,1,0,0,1,0
diatribe,0,1,1,0,1,0,0,0,0,0,1
dice,0,0,0,0,0,0,0,0,0,0,8
dichotomous,0,0,0,0,0,0,0,0,0,0,8
dichotomy,0,0,0,0,0,0,0,0,0,0,8
dictate,0,0,0,0,0,0,0,0,0,0,8
dictation,0,0,0,0,0,0,0,0,0,0,8
dictator,0,1,0,0,0,1,0,0,0,0,1
dictatorial,0,1,1,0,0,0,0,0,0,0,1
dictatorship,0,1,1,1,1,1,0,1,0,0,1
diction,0,0,0,0,0,0,0,0,0,0,8
dictionary,1,0,0,0,0,0,0,0,0,1,0
dictum,0,0,0,0,0,0,0,0,0,1,8
didactic,1,0,0,0,0,0,0,0,0,0,0
die,0,1,0,0,0,1,0,1,0,0,1
diet,0,0,0,0,0,0,0,0,0,0,8
dietary,1,0,0,1,0,0,0,0,0,0,0
differ,0,0,0,0,0,0,0,0,0,0,8
difference,0,0,0,0,0,0,0,0,0,0,8
differences,0,0,0,0,0,0,0,0,0,0,8
differential,0,0,0,0,0,0,0,0,0,1,8
differentiation,0,0,0,0,0,0,0,0,0,0,8
differently,0,0,0,0,0,0,0,0,1,0,8
differing,0,0,0,0,0,0,0,0,0,0,8
difficult,0,0,0,0,0,1,0,0,0,0,5
difficulties,0,1,0,0,0,0,0,1,0,0,1
difficulty,0,1,1,0,0,1,0,1,0,0,1
diffuse,0,0,0,0,0,0,0,0,0,0,8
diffusion,0,0,0,0,0,0,0,0,0,0,8
dig,0,0,0,0,0,0,0,0,0,0,8
digest,0,0,0,0,0,0,0,0,0,0,8
digestion,0,0,0,0,0,0,0,0,0,0,8
digit,0,0,0,0,0,0,0,0,0,1,8
dignified,1,0,0,0,0,0,0,0,0,0,0
dignity,1,0,0,0,0,0,0,0,0,1,0
digress,0,1,0,1,0,0,0,0,0,0,1
digs,0,0,0,0,0,0,0,0,0,0,8
dike,0,0,0,0,0,1,0,0,0,0,5
dilapidated,0,1,0,0,1,0,0,1,0,0,1
dilatation,0,0,0,0,0,0,0,0,0,0,8
dilation,0,0,0,0,0,0,0,0,0,0,8
dilemma,0,0,0,0,0,0,0,0,0,0,8
diligence,1,0,0,0,0,0,0,0,0,1,0
diligent,0,0,0,0,0,0,0,0,0,0,8
diluent,0,0,0,0,0,0,0,0,0,0,8
dilute,0,1,0,0,0,0,0,0,0,0,1
diluted,0,0,0,0,0,0,0,0,0,0,8
dilution,0,0,0,0,0,0,0,0,0,0,8
dime,0,0,0,0,0,0,0,0,0,0,8
dimension,0,0,0,0,0,0,0,0,0,0,8
diminish,0,1,0,0,0,0,0,1,0,0,1
diminished,0,1,0,0,0,0,0,0,0,0,1
diminution,0,0,0,0,0,0,0,0,0,0,8
diminutive,0,0,0,0,0,0,0,0,0,0,8
din,0,1,0,0,0,0,0,0,0,0,1
dine,0,0,0,0,0,0,0,0,0,0,8
diner,0,0,0,0,0,0,0,0,0,0,8
dinner,1,0,0,0,0,0,0,0,0,0,0
dinosaur,0,0,0,0,0,1,0,0,0,0,5
dint,0,0,0,0,0,0,0,0,0,0,8
diocesan,0,0,0,0,0,0,0,0,0,0,8
diocese,0,0,0,0,0,0,0,0,0,0,8
diorama,0,0,0,0,0,0,0,0,0,0,8
dip,0,0,0,0,0,0,0,0,0,0,8
diploma,0,0,0,0,0,0,0,0,0,0,8
diplomacy,1,0,0,1,0,0,0,0,0,1,0
diplomat,0,0,0,0,0,0,0,0,0,0,8
diplomatic,1,0,0,0,0,0,0,0,0,1,0
dire,0,1,0,0,1,1,0,1,1,0,1
directed,0,0,0,0,0,0,0,0,0,0,8
direction,0,0,0,0,0,0,0,0,0,0,8
directly,0,0,0,0,0,0,0,0,0,0,8
director,1,0,0,0,0,0,0,0,0,1,0
directory,0,0,0,0,0,0,0,0,0,0,8
dirt,0,1,0,0,1,0,0,0,0,0,1
dirty,0,1,0,0,1,0,0,0,0,0,1
disability,0,1,0,0,0,0,0,1,0,0,1
disable,0,1,0,0,0,1,0,1,0,0,1
disabled,0,1,0,0,0,1,0,1,0,0,1
disadvantage,0,0,0,0,0,0,0,0,0,0,8
disaffected,0,1,0,0,0,0,0,0,0,0,1
disagree,0,1,1,0,0,0,0,0,0,0,1
disagreeable,0,0,0,0,0,0,0,0,0,0,8
disagreeing,0,1,1,0,0,0,0,1,0,0,1
disagreement,0,1,1,0,0,0,0,1,0,0,1
disallow,0,0,0,0,0,0,0,0,0,0,8
disallowed,0,1,1,0,1,1,0,1,0,0,1
disappear,0,0,0,0,0,1,0,0,0,0,5
disappearance,0,0,0,0,0,0,0,0,0,0,8
disappearing,0,0,0,0,0,0,0,0,0,0,8
disappoint,0,1,1,0,1,0,0,1,0,0,1
disappointed,0,1,1,0,1,0,0,1,0,0,1
disappointing,0,1,0,0,0,0,0,1,0,0,1
disappointment,0,1,0,0,1,0,0,1,0,0,1
disapproval,0,1,0,0,0,0,0,1,0,0,1
disapprove,0,1,1,0,1,1,0,1,0,0,1
disapproved,0,1,1,0,0,0,0,1,0,0,1
disapproving,0,1,1,0,1,0,0,1,0,0,1
disarm,0,0,0,0,0,0,0,0,0,0,8
disarray,0,0,0,0,0,0,0,0,0,0,8
disaster,0,1,1,0,1,1,0,1,1,0,1
disastrous,0,1,1,0,0,1,0,1,0,0,1
disband,0,0,0,0,0,0,0,0,0,0,8
disbelief,0,0,0,0,0,0,0,0,0,0,8
disbelieve,0,1,0,0,0,0,0,0,0,0,1
disburse,0,0,0,0,0,0,0,0,0,0,8
disbursement,0,0,0,0,0,0,0,0,0,0,8
disc,0,0,0,0,0,0,0,0,0,0,8
discarded,0,0,0,0,0,0,0,0,0,0,8
discards,0,1,0,0,0,0,0,0,0,0,1
discern,0,0,0,0,0,0,0,0,0,0,8
discernible,0,0,0,0,0,0,0,0,0,0,8
discerning,0,0,0,0,0,0,0,0,0,0,8
discernment,0,0,0,0,0,0,0,0,0,0,8
discharge,0,1,0,0,0,0,0,0,0,0,1
disciple,0,0,0,0,0,0,0,0,0,1,8
discipline,0,1,0,0,0,1,0,0,0,0,1
disclaim,0,1,1,0,1,0,0,0,0,1,1
disclaimer,0,0,0,0,0,0,0,0,0,0,8
disclose,0,0,0,0,0,0,0,0,0,0,8
disclosed,0,0,0,0,0,0,0,0,0,1,8
disclosure,0,0,0,0,0,0,0,0,0,0,8
discoloration,0,1,0,0,1,0,0,0,0,0,1
discolored,0,1,0,0,1,0,0,1,0,0,1
discomfort,0,1,0,0,0,0,0,1,0,0,1
disconnect,0,1,0,0,0,0,0,1,0,0,1
disconnected,0,1,0,0,0,0,0,1,0,0,1
disconnection,0,1,0,0,0,0,0,0,0,0,1
discontent,0,1,1,0,1,1,0,1,0,0,1
discontinuance,0,0,0,0,0,0,0,0,0,0,8
discontinue,0,1,0,0,0,0,0,0,0,0,1
discontinuity,0,1,0,0,1,1,0,1,0,0,1
